employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,salary
59382,Sales & Marketing,region_2,Master's & above,m,referred,1,38,5,9,0,46,0,28863
57719,Operations,region_13,Master's & above,f,other,1,43,3,12,0,59,0,18385
6830,Operations,region_2,Bachelor's,f,sourcing,1,49,1,15,0,62,0,148266
6449,Analytics,region_2,Bachelor's,m,other,1,34,5,10,0,89,1,47531
63383,Operations,region_13,Bachelor's,f,sourcing,1,33,5,6,0,63,0,40657
76941,Operations,region_23,Bachelor's,f,sourcing,1,50,4,8,0,97,1,139845
9351,HR,region_34,Bachelor's,m,other,1,26,,1,0,53,0,11816
828,Analytics,region_10,Master's & above,m,sourcing,1,33,5,6,0,86,0,13106
31845,Operations,region_22,Master's & above,f,other,1,41,4,5,0,60,0,114646
69852,Legal,region_7,Master's & above,m,other,1,39,3,5,0,58,0,37867
75216,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,39,3,12,0,51,0,17193
56190,Technology,region_2,Bachelor's,f,other,1,46,3,4,0,80,0,42935
35786,Technology,region_2,Below Secondary,f,sourcing,1,24,3,2,0,84,0,97951
11740,Operations,region_2,,m,sourcing,1,31,3,5,0,57,0,103231
193,Operations,region_7,Master's & above,f,other,1,34,5,2,0,59,0,124302
66501,Operations,region_15,Bachelor's,m,other,1,32,5,5,0,64,0,34952
19495,Sales & Marketing,region_13,Bachelor's,m,other,1,29,,1,0,53,0,81698
55242,Operations,region_23,Bachelor's,m,sourcing,2,38,3,7,0,,0,77728
13272,Finance,region_5,Bachelor's,m,other,1,34,1,9,0,60,0,15965
65865,Sales & Marketing,region_22,Bachelor's,f,other,1,28,5,3,0,49,0,42179
61790,Sales & Marketing,region_16,Bachelor's,m,other,1,31,3,2,0,47,0,21295
37803,Sales & Marketing,region_23,Master's & above,m,other,1,35,3,7,1,50,1,136847
61507,Sales & Marketing,region_9,Master's & above,m,other,1,32,2,10,0,48,0,10545
26365,HR,region_26,Bachelor's,m,other,1,27,3,2,0,50,0,136147
1300,Analytics,region_2,Bachelor's,m,sourcing,2,40,3,3,0,85,0,26919
7981,Sales & Marketing,region_32,Bachelor's,f,other,1,28,1,4,0,,0,18020
33935,Sales & Marketing,region_2,Master's & above,m,other,3,42,3,4,0,51,0,37022
69623,Analytics,region_11,Bachelor's,m,other,2,45,2,4,0,88,0,61419
71824,Sales & Marketing,region_16,Bachelor's,m,other,1,51,1,6,0,,0,47003
42646,Procurement,region_13,Master's & above,m,other,1,47,5,20,0,68,0,13264
18306,Analytics,region_15,Bachelor's,m,sourcing,2,30,5,5,0,87,0,90166
4102,Operations,region_2,Master's & above,f,other,1,34,2,8,0,57,0,22576
21120,Sales & Marketing,region_8,Bachelor's,m,other,1,25,5,2,0,49,0,47903
19949,Finance,region_2,Master's & above,m,other,1,32,4,8,0,64,0,17698
31452,HR,region_15,Bachelor's,m,other,1,27,1,4,0,44,0,31431
17039,Analytics,region_27,Bachelor's,m,sourcing,1,27,5,2,0,82,1,32068
20120,Sales & Marketing,region_9,Master's & above,m,sourcing,1,28,3,4,0,51,0,39619
66254,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,40,1,4,0,49,0,23193
4580,Sales & Marketing,region_12,Bachelor's,f,other,1,30,3,2,0,44,0,105967
3579,HR,region_10,Bachelor's,m,other,1,30,3,3,0,49,1,32866
74334,Operations,region_7,Bachelor's,f,sourcing,1,34,4,9,0,60,0,106603
690,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,30,1,5,0,48,0,148286
67716,Analytics,region_7,Bachelor's,m,sourcing,2,36,3,10,0,84,0,44363
63587,Technology,region_26,Bachelor's,m,sourcing,1,28,3,3,0,81,0,18123
10913,Sales & Marketing,region_23,Bachelor's,m,other,1,34,4,6,0,49,0,39220
60613,Operations,region_25,Bachelor's,m,other,2,27,1,3,0,,0,41944
45539,Sales & Marketing,region_2,Master's & above,m,sourcing,2,33,5,3,0,48,0,10756
8028,Technology,region_2,Below Secondary,m,sourcing,2,22,3,2,0,78,0,32148
56813,Analytics,region_13,Bachelor's,m,sourcing,1,28,,1,0,86,1,18744
62867,Technology,region_22,Bachelor's,f,sourcing,1,38,1,11,0,81,0,41959
13713,Operations,region_22,Bachelor's,f,other,1,53,3,4,0,60,0,37730
54347,Procurement,region_2,Bachelor's,f,sourcing,1,33,3,8,0,72,0,109946
55216,Technology,region_7,Master's & above,f,other,1,50,4,18,0,79,0,16925
16437,Technology,region_15,Bachelor's,f,other,1,40,4,11,0,77,1,45984
14398,Sales & Marketing,region_7,Bachelor's,f,other,1,30,3,2,0,59,1,38197
50899,Sales & Marketing,region_15,Bachelor's,m,other,4,27,3,4,0,46,0,148356
67105,Sales & Marketing,region_25,Bachelor's,f,sourcing,1,31,2,2,0,52,0,101729
47760,Procurement,region_2,Master's & above,m,other,1,55,3,4,0,68,0,17749
6666,Procurement,region_2,Bachelor's,m,other,1,54,3,13,0,70,0,44158
77895,Technology,region_15,Bachelor's,f,other,1,30,4,3,0,81,1,106441
10870,Finance,region_26,Bachelor's,m,other,1,30,3,2,0,62,0,29765
45631,Sales & Marketing,region_31,Master's & above,f,other,2,33,3,10,0,53,0,40169
51925,Finance,region_2,Bachelor's,m,other,1,31,3,5,0,60,0,10770
58586,Sales & Marketing,region_2,,m,other,1,36,3,9,0,51,0,18266
57878,Finance,region_22,Below Secondary,m,other,3,23,,1,0,58,0,15628
589,Sales & Marketing,region_14,,m,other,2,24,,1,0,47,0,142193
41218,Operations,region_7,Bachelor's,f,sourcing,1,28,4,3,0,58,0,28639
12859,Finance,region_22,Bachelor's,m,other,3,27,3,4,0,58,0,17347
39936,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,57,3,27,0,51,0,14150
10430,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,33,5,8,0,48,0,44655
13288,Sales & Marketing,region_16,Bachelor's,f,other,1,30,1,4,0,52,0,13448
22653,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,33,1,5,0,50,0,103557
69505,Technology,region_13,Bachelor's,f,other,1,28,3,7,0,80,0,145251
49376,Analytics,region_22,Master's & above,m,other,2,36,5,3,0,84,0,19157
64406,Operations,region_26,Bachelor's,f,other,1,28,4,4,0,62,0,108149
50101,Sales & Marketing,region_2,Bachelor's,f,other,1,56,3,6,0,46,0,10333
75249,Technology,region_24,Bachelor's,m,sourcing,1,28,,1,0,82,0,18320
2304,Operations,region_20,Bachelor's,m,other,1,30,4,3,0,56,0,33993
4763,Sales & Marketing,region_23,Master's & above,m,other,1,42,3,12,0,49,0,34026
48473,Technology,region_4,Bachelor's,m,sourcing,1,26,1,5,0,81,0,39470
59588,Analytics,region_22,Bachelor's,m,other,1,29,2,2,0,87,0,30166
33498,Finance,region_30,Bachelor's,m,other,3,26,3,2,0,56,0,35667
56547,Procurement,region_22,Bachelor's,f,other,1,29,5,2,0,69,0,95651
30974,Sales & Marketing,region_7,Bachelor's,f,other,2,36,3,7,0,47,0,27833
69384,Operations,region_7,Bachelor's,m,sourcing,2,29,4,6,0,62,0,44150
77715,Analytics,region_7,,m,sourcing,3,29,3,8,0,87,0,29381
28593,Analytics,region_11,Bachelor's,m,sourcing,1,47,3,12,0,86,0,35679
4904,Technology,region_23,Bachelor's,m,other,4,31,4,5,0,74,1,18504
23272,Analytics,region_22,,m,other,1,26,4,2,0,84,0,15281
3835,Finance,region_19,Bachelor's,f,sourcing,1,36,4,3,0,59,0,23364
16995,Sales & Marketing,region_4,Bachelor's,m,other,1,31,5,6,0,52,0,133824
27135,Finance,region_2,Master's & above,m,other,1,37,4,3,0,52,0,39078
20619,Operations,region_2,Master's & above,m,sourcing,3,35,5,8,0,,1,14773
56607,Sales & Marketing,region_20,Master's & above,m,other,1,39,5,3,0,48,0,24926
37270,Technology,region_12,Bachelor's,m,other,2,28,,1,0,77,0,65692
42677,Procurement,region_2,Master's & above,m,sourcing,1,41,5,9,0,72,0,137969
37677,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,27,1,3,0,53,0,137464
58412,HR,region_2,Below Secondary,f,other,1,24,1,2,0,49,0,72112
14817,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,29,3,5,0,46,0,49279
74538,Sales & Marketing,region_1,Master's & above,m,other,1,41,3,9,0,53,1,42312
47376,Finance,region_2,Bachelor's,f,sourcing,1,27,5,6,0,57,0,33839
40425,Finance,region_31,Bachelor's,m,other,1,24,,1,0,58,0,40829
9987,Technology,region_22,Bachelor's,m,other,1,28,,1,1,81,0,10726
35126,Analytics,region_22,Bachelor's,f,other,2,29,4,7,0,84,0,98667
19075,Operations,region_22,Bachelor's,m,other,3,40,3,2,0,,0,29829
3192,Procurement,region_28,Master's & above,m,other,1,30,2,4,0,73,0,39811
12380,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,34,4,9,0,44,0,14157
55360,Technology,region_22,Bachelor's,m,other,2,33,1,7,0,77,0,74008
58711,Sales & Marketing,region_22,Bachelor's,m,other,2,31,3,5,0,50,0,82959
38535,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,30,4,8,0,55,0,17068
27089,Operations,region_26,Master's & above,m,sourcing,1,39,4,5,0,,0,31533
9528,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,30,3,4,0,51,0,49669
45917,Operations,region_8,Bachelor's,m,other,1,36,3,6,0,63,0,11686
21352,Sales & Marketing,region_33,Bachelor's,m,other,1,33,4,4,0,47,0,18049
49358,Sales & Marketing,region_7,Bachelor's,m,other,1,34,3,9,0,46,0,24217
32334,Operations,region_6,Bachelor's,f,other,1,32,3,7,0,55,0,29101
10861,Procurement,region_26,Bachelor's,m,sourcing,1,32,5,7,0,70,0,46786
50795,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,27,5,1,0,49,0,47021
45788,Sales & Marketing,region_7,Master's & above,m,sourcing,1,32,5,7,0,49,0,31188
2518,Sales & Marketing,region_32,Bachelor's,f,other,1,27,3,2,0,52,0,15355
70704,Analytics,region_5,Bachelor's,m,sourcing,1,30,3,4,0,81,0,40771
796,Operations,region_22,Below Secondary,m,sourcing,1,24,,1,0,57,0,28804
73739,Sales & Marketing,region_22,Bachelor's,m,other,1,30,4,4,0,47,0,28383
3585,Sales & Marketing,region_1,Master's & above,m,other,1,32,4,3,0,54,0,141347
7642,Operations,region_2,Master's & above,f,other,1,48,4,15,0,65,0,23620
34091,Sales & Marketing,region_2,Master's & above,f,other,1,38,3,10,0,55,0,25222
72710,Operations,region_2,Below Secondary,m,sourcing,1,21,,1,0,60,0,38920
71582,Technology,region_7,Master's & above,m,other,1,46,5,13,0,76,0,26075
57144,Procurement,region_10,Master's & above,f,other,3,42,3,12,0,69,0,75126
54087,Operations,region_32,Bachelor's,m,other,1,40,5,9,0,62,0,29527
55881,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,24,,1,0,,0,30504
3685,Sales & Marketing,region_26,Master's & above,m,sourcing,1,34,5,8,0,48,0,41393
23187,Operations,region_29,Bachelor's,f,other,2,33,5,2,0,57,0,120048
53725,Technology,region_4,Master's & above,m,other,1,46,4,18,0,78,0,29506
176,Operations,region_26,Bachelor's,m,other,1,33,5,4,0,58,0,40677
30383,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,30,2,8,0,49,0,34977
4305,Analytics,region_16,Bachelor's,m,sourcing,1,40,1,4,0,80,0,33940
41285,Technology,region_7,Bachelor's,m,other,1,32,5,6,0,80,0,117306
38625,Sales & Marketing,region_2,,m,sourcing,1,21,5,2,0,49,0,29158
40881,Technology,region_24,Bachelor's,m,other,1,38,3,9,0,85,0,23721
44322,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,32,5,6,0,46,0,31337
1790,Sales & Marketing,region_2,,m,sourcing,1,22,1,2,0,52,0,19946
68747,Procurement,region_20,Bachelor's,f,other,1,34,3,3,0,71,0,15503
12248,Sales & Marketing,region_2,,m,sourcing,1,27,,1,0,53,0,35249
75004,HR,region_28,Master's & above,m,sourcing,1,32,5,4,0,52,0,12262
44939,HR,region_20,Bachelor's,f,sourcing,1,28,3,3,0,49,0,42811
57771,Sales & Marketing,region_4,Master's & above,m,sourcing,1,34,5,7,0,50,0,44412
24310,Sales & Marketing,region_28,Bachelor's,f,other,1,29,1,6,0,48,0,59661
56329,Procurement,region_6,Bachelor's,f,sourcing,1,29,1,4,0,73,0,12525
23094,Procurement,region_7,Bachelor's,m,other,2,44,3,17,0,70,0,43597
67023,Finance,region_22,Bachelor's,m,other,1,28,5,2,0,91,1,26093
38016,Technology,region_2,Master's & above,m,sourcing,1,51,4,3,0,82,0,113946
8653,Procurement,region_10,Master's & above,f,other,1,36,4,5,0,66,0,45111
7128,Sales & Marketing,region_28,Master's & above,m,sourcing,1,32,5,8,0,50,0,118763
75514,Procurement,region_2,Bachelor's,f,sourcing,1,28,,1,0,67,0,34004
71684,Sales & Marketing,region_2,,f,other,1,25,,1,1,86,1,146247
45890,Procurement,region_13,Bachelor's,m,other,1,27,4,2,0,71,0,91356
60561,Sales & Marketing,region_16,Bachelor's,m,other,1,36,5,4,0,47,0,145909
70479,Sales & Marketing,region_2,Bachelor's,f,other,1,43,5,11,0,56,0,11845
39439,Technology,region_2,Bachelor's,f,sourcing,2,34,5,7,0,82,1,12441
67385,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,26,1,3,0,47,0,35264
2714,Sales & Marketing,region_17,Bachelor's,m,other,1,36,3,7,1,49,0,23569
75222,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,29,3,2,0,51,0,144186
8826,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,37,4,10,0,52,1,20007
18607,Sales & Marketing,region_4,Master's & above,m,other,1,45,5,14,0,48,0,126540
20714,Sales & Marketing,region_2,Master's & above,m,sourcing,1,48,3,6,0,51,1,18253
25474,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,29,,1,0,,0,42566
25744,Operations,region_13,Master's & above,f,sourcing,1,39,3,11,0,66,0,11103
32898,Sales & Marketing,region_28,Master's & above,m,other,1,32,4,4,0,53,0,82983
60194,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,27,,1,0,48,0,25777
72779,Technology,region_26,Master's & above,m,other,1,43,3,13,0,83,0,10853
47613,Operations,region_34,Bachelor's,m,sourcing,1,30,3,3,0,65,0,141527
61203,Sales & Marketing,region_7,,m,sourcing,1,40,1,5,0,,0,44160
29642,Operations,region_7,Master's & above,f,sourcing,1,43,4,10,0,56,0,23517
58674,Operations,region_32,Bachelor's,m,other,1,31,3,4,0,62,0,70594
4543,Operations,region_22,Master's & above,m,sourcing,1,55,1,5,0,62,0,28978
22228,Analytics,region_2,Bachelor's,f,other,1,29,5,7,0,85,0,88265
37361,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,31,5,7,0,48,1,25096
3572,Procurement,region_2,Bachelor's,f,sourcing,1,36,5,5,1,72,0,30219
534,Sales & Marketing,region_4,,m,sourcing,1,22,3,2,0,49,0,69820
78108,Technology,region_13,Bachelor's,m,sourcing,1,29,5,5,1,96,1,42747
75687,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,24,,1,0,,0,24205
76532,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,30,3,7,0,49,0,31216
52454,Analytics,region_2,Master's & above,m,sourcing,1,43,3,18,0,87,1,23028
33181,Procurement,region_13,Master's & above,f,sourcing,1,45,3,6,0,75,1,30893
43543,Finance,region_27,Bachelor's,m,other,2,24,,1,0,58,0,21686
55124,Procurement,region_26,Bachelor's,m,sourcing,2,43,3,11,0,69,0,37580
33418,Operations,region_7,Master's & above,m,sourcing,1,49,3,18,0,64,0,15157
1711,Analytics,region_34,Bachelor's,m,other,1,35,4,5,0,84,0,20500
69878,Analytics,region_26,Master's & above,m,sourcing,1,41,5,5,1,90,1,149384
17935,Technology,region_17,Master's & above,m,other,1,42,3,13,0,78,1,14127
4969,Technology,region_2,Master's & above,m,other,1,42,5,7,0,77,0,40533
48427,Operations,region_19,Master's & above,m,other,1,38,5,4,0,56,1,133756
50915,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,27,5,2,0,51,0,25431
19092,HR,region_24,Bachelor's,m,other,1,30,,1,0,52,0,26398
73639,Operations,region_2,Bachelor's,f,sourcing,1,33,4,2,0,56,0,118583
3752,HR,region_2,Master's & above,m,sourcing,1,60,5,8,1,50,1,12631
34162,Sales & Marketing,region_29,Bachelor's,f,sourcing,1,32,1,8,0,54,0,49395
59146,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,28,5,1,0,48,1,144893
63302,Procurement,region_22,Master's & above,m,sourcing,1,33,2,5,0,68,0,27758
60149,Sales & Marketing,region_15,Bachelor's,f,other,1,33,4,8,0,51,0,29158
40636,Sales & Marketing,region_26,,m,sourcing,1,32,3,7,0,59,0,121163
57302,Technology,region_2,Bachelor's,m,other,2,37,3,2,0,84,0,49878
46252,Sales & Marketing,region_12,Bachelor's,m,other,1,31,3,4,0,47,0,30764
17183,Operations,region_11,Bachelor's,m,other,1,41,5,4,0,,0,149735
12237,Sales & Marketing,region_27,Bachelor's,m,other,2,28,1,6,0,49,0,129389
16098,Sales & Marketing,region_19,Bachelor's,m,other,1,39,1,5,0,49,0,48962
64123,Procurement,region_19,Bachelor's,m,other,1,33,1,7,0,71,0,129160
45556,Operations,region_5,Bachelor's,m,other,1,30,3,5,0,59,0,29492
48499,Operations,region_2,Bachelor's,f,other,1,58,3,24,0,60,0,28718
17515,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,56,5,6,0,50,0,140686
40128,Sales & Marketing,region_15,,m,sourcing,1,40,4,7,0,49,0,10578
45034,Operations,region_19,Bachelor's,m,other,1,43,3,14,0,,0,10304
72211,Technology,region_22,Bachelor's,m,other,2,41,3,7,0,78,0,117185
65882,HR,region_22,Bachelor's,m,sourcing,3,25,4,2,0,50,0,44631
16259,Procurement,region_2,Master's & above,f,other,1,40,2,4,0,69,1,104069
62977,Operations,region_22,Bachelor's,m,other,1,40,5,7,0,59,0,33532
66267,Operations,region_4,Master's & above,f,sourcing,1,34,3,10,0,64,0,14382
19491,Legal,region_22,Bachelor's,m,sourcing,1,30,5,4,0,,1,42972
1232,Sales & Marketing,region_3,Bachelor's,m,other,1,46,5,13,0,53,0,79451
19319,Operations,region_7,Master's & above,f,other,1,47,3,15,0,58,0,123285
12382,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,51,1,10,0,51,0,143796
65421,Operations,region_4,Bachelor's,f,other,1,26,4,4,0,59,0,21598
11005,Finance,region_2,Below Secondary,m,sourcing,1,23,,1,0,59,0,48939
10287,Sales & Marketing,region_19,Bachelor's,m,other,1,37,3,5,0,52,0,29481
39589,Sales & Marketing,region_15,Bachelor's,m,other,1,37,3,5,0,,0,61513
30835,Operations,region_7,Master's & above,f,other,1,39,3,9,0,60,0,48412
13359,Sales & Marketing,region_10,Master's & above,m,other,1,42,4,9,0,52,0,34853
72590,Operations,region_16,Bachelor's,m,other,1,34,3,7,0,57,0,128874
34785,Procurement,region_2,Bachelor's,f,sourcing,1,32,2,3,0,71,0,19027
58760,Analytics,region_7,Bachelor's,m,sourcing,1,37,5,8,0,84,0,13711
69241,R&D,region_2,Master's & above,m,sourcing,3,37,5,7,0,87,0,25201
48131,Operations,region_26,Bachelor's,m,sourcing,1,36,5,5,0,67,0,17716
19473,Technology,region_12,Bachelor's,m,sourcing,1,36,3,7,0,80,0,49320
68784,Operations,region_19,Bachelor's,m,other,1,25,2,2,0,,0,15738
30473,Sales & Marketing,region_26,Bachelor's,m,other,4,26,1,2,0,,0,48779
6791,Sales & Marketing,region_4,Master's & above,m,sourcing,1,37,5,7,0,50,0,23958
7092,Operations,region_22,Master's & above,m,other,1,41,4,6,0,58,0,82524
41811,Operations,region_17,Bachelor's,f,other,1,29,1,2,0,,0,48155
48428,Operations,region_2,Master's & above,f,sourcing,1,37,5,3,0,60,0,90236
72182,Procurement,region_13,Master's & above,m,other,1,38,5,4,0,82,1,126237
13992,Procurement,region_20,Bachelor's,f,sourcing,1,31,3,6,1,70,0,25297
29648,Finance,region_22,Bachelor's,m,sourcing,3,33,1,10,0,59,0,131528
26040,Technology,region_19,Bachelor's,m,other,1,36,3,4,0,80,0,20753
18150,Technology,region_27,Bachelor's,f,other,1,38,5,4,0,78,1,38633
56775,Analytics,region_11,Bachelor's,m,sourcing,1,31,4,4,0,85,0,140788
45029,R&D,region_26,Bachelor's,m,other,1,30,3,4,0,83,0,21036
39807,Sales & Marketing,region_1,Bachelor's,m,other,2,26,3,2,0,51,0,17569
57255,Sales & Marketing,region_15,Master's & above,m,sourcing,1,34,4,5,0,55,0,34182
2627,Technology,region_10,Bachelor's,m,sourcing,1,34,3,4,0,76,0,132587
33365,Technology,region_30,,f,other,1,31,1,6,0,80,0,11738
6126,Sales & Marketing,region_28,Bachelor's,m,other,2,30,1,4,0,53,0,119360
68033,Operations,region_8,Master's & above,f,other,1,34,4,8,0,53,0,48445
28385,Operations,region_30,Bachelor's,m,sourcing,1,30,5,6,0,63,0,135955
27163,Technology,region_13,Bachelor's,f,sourcing,1,42,3,12,0,83,0,21353
65853,Technology,region_33,Bachelor's,m,other,1,32,3,6,0,78,0,48990
63990,Analytics,region_2,Bachelor's,m,sourcing,1,32,5,7,0,85,0,148905
60498,Procurement,region_13,Bachelor's,m,other,1,33,1,10,0,71,0,26860
10766,Sales & Marketing,region_5,Bachelor's,m,other,3,32,3,7,0,50,0,30145
73066,Operations,region_7,Bachelor's,f,other,1,34,5,4,0,57,0,11256
47771,Sales & Marketing,region_12,Master's & above,m,other,1,38,4,4,0,50,0,28119
12121,Legal,region_27,Bachelor's,m,other,1,28,5,2,0,57,0,80222
66464,Operations,region_31,Bachelor's,m,sourcing,1,26,3,2,0,59,0,65246
24453,Operations,region_22,Bachelor's,m,other,1,30,1,2,0,59,0,19620
17519,HR,region_2,Bachelor's,f,other,1,33,3,5,0,54,0,73077
12713,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,39,3,5,0,48,0,14659
9079,Operations,region_2,Bachelor's,f,sourcing,1,31,3,4,0,56,0,19406
71717,Sales & Marketing,region_22,Master's & above,f,sourcing,1,32,3,3,0,51,0,14158
56572,Operations,region_2,Bachelor's,f,other,1,29,1,3,0,63,0,39327
36480,Analytics,region_15,Bachelor's,m,sourcing,2,31,3,6,0,81,0,47282
75415,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,26,3,3,0,46,0,17046
39686,Operations,region_22,Bachelor's,m,sourcing,3,38,5,4,0,55,0,110099
71674,Procurement,region_14,Bachelor's,f,other,1,36,4,5,0,67,0,65830
50607,Operations,region_4,Bachelor's,m,sourcing,1,26,3,3,0,,0,57910
57459,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,28,,1,0,48,0,21259
48078,Sales & Marketing,region_14,Bachelor's,m,other,1,29,,1,0,47,0,28847
4899,Sales & Marketing,region_27,Master's & above,m,sourcing,1,33,1,7,0,50,0,21232
4737,Sales & Marketing,region_2,Bachelor's,m,other,1,24,5,2,0,52,0,13312
46623,Operations,region_22,Bachelor's,m,sourcing,1,40,4,2,1,60,0,84328
56843,Sales & Marketing,region_23,Master's & above,m,other,2,34,3,7,0,47,1,106539
40007,Analytics,region_1,Bachelor's,m,sourcing,1,27,5,4,0,89,0,87874
40847,Procurement,region_2,Master's & above,m,sourcing,1,35,4,4,0,69,0,115954
45239,Procurement,region_2,Bachelor's,m,sourcing,3,43,1,9,0,70,0,88345
2777,Procurement,region_7,Bachelor's,f,sourcing,2,24,,1,0,68,0,40865
6153,Operations,region_2,Bachelor's,f,other,1,56,4,10,0,58,0,45385
33689,Sales & Marketing,region_2,Master's & above,f,other,1,33,3,4,0,49,1,56282
34451,Procurement,region_16,Bachelor's,f,other,1,59,3,16,0,69,0,19796
6407,Sales & Marketing,region_22,Master's & above,m,other,1,34,5,8,0,51,0,28546
75967,Operations,region_2,Bachelor's,m,other,1,33,5,3,0,,0,11867
33786,Technology,region_4,Bachelor's,m,sourcing,3,31,3,5,0,86,0,40557
27659,Operations,region_13,Master's & above,m,sourcing,1,46,4,11,0,58,0,22630
48401,Procurement,region_7,Master's & above,f,other,1,54,4,20,0,72,0,35527
25397,Technology,region_32,Bachelor's,m,sourcing,1,31,3,2,0,79,1,18258
30565,Analytics,region_6,Bachelor's,m,sourcing,1,35,3,8,0,81,0,32491
39145,HR,region_2,Master's & above,m,sourcing,1,47,5,3,0,49,0,34246
73542,Procurement,region_13,Bachelor's,m,sourcing,1,30,4,3,0,71,0,113734
17509,Sales & Marketing,region_22,Master's & above,m,other,1,34,4,3,0,49,0,13220
38300,Sales & Marketing,region_28,Master's & above,m,sourcing,3,31,1,7,0,50,0,47007
32847,Analytics,region_29,Bachelor's,m,sourcing,1,29,4,4,0,85,0,12680
46323,Analytics,region_26,Bachelor's,m,other,1,29,,1,0,80,0,33331
7000,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,40,4,10,0,49,0,13311
40790,Operations,region_22,Master's & above,m,sourcing,2,39,4,5,0,63,0,79815
5938,Operations,region_10,Master's & above,m,sourcing,1,32,1,10,0,62,1,29851
45439,Analytics,region_1,Bachelor's,m,sourcing,1,32,5,8,0,87,0,37478
14233,Sales & Marketing,region_29,Master's & above,m,other,2,35,1,10,0,47,0,28504
1638,Operations,region_2,Bachelor's,f,sourcing,1,53,5,8,0,58,0,17864
45154,Sales & Marketing,region_15,Bachelor's,m,other,2,30,5,7,0,52,0,15033
72543,Technology,region_11,Bachelor's,m,sourcing,2,30,4,6,0,76,0,15843
37975,Sales & Marketing,region_2,Bachelor's,m,sourcing,6,26,,1,0,48,0,27749
22464,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,31,5,2,0,60,1,141607
27894,Sales & Marketing,region_13,Bachelor's,f,other,1,27,3,4,0,48,0,25644
22662,Sales & Marketing,region_7,Master's & above,f,other,1,33,4,7,0,49,0,28254
51276,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,42,2,13,0,51,0,24826
62749,Operations,region_31,Bachelor's,f,sourcing,1,28,3,5,0,62,0,14315
54328,Operations,region_15,Master's & above,m,sourcing,1,33,3,5,0,60,0,36137
49230,Operations,region_15,Bachelor's,m,sourcing,2,27,3,2,0,58,0,26618
33137,Operations,region_22,Master's & above,f,sourcing,1,37,4,3,0,63,0,20584
59313,Operations,region_7,Master's & above,f,other,1,51,1,11,0,60,0,37297
37302,Operations,region_2,Bachelor's,m,other,1,37,5,7,1,79,1,39224
3974,Sales & Marketing,region_4,Master's & above,m,sourcing,6,37,1,8,0,52,0,38908
39642,HR,region_2,Bachelor's,m,sourcing,1,39,3,11,0,50,0,31300
28262,Procurement,region_11,Bachelor's,m,other,1,38,4,7,0,69,0,80651
9059,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,31,4,4,0,51,0,12945
3671,Technology,region_26,Bachelor's,m,sourcing,1,26,4,2,0,80,1,10669
29701,Operations,region_22,Bachelor's,m,other,3,29,4,4,0,57,0,26237
7985,Operations,region_2,Bachelor's,m,sourcing,1,39,4,9,0,,0,107214
53735,Operations,region_24,Bachelor's,f,other,1,32,3,5,0,60,0,37265
66722,Sales & Marketing,region_2,Bachelor's,m,other,1,40,3,9,0,46,0,42855
4082,Sales & Marketing,region_5,Master's & above,m,other,1,34,3,3,0,47,0,41055
28290,Procurement,region_27,Master's & above,f,sourcing,1,34,4,3,0,72,0,68585
35942,Procurement,region_13,Master's & above,f,other,1,45,4,15,0,70,0,55908
58136,Operations,region_2,Bachelor's,f,sourcing,1,41,4,3,0,53,0,40275
14257,Sales & Marketing,region_14,Bachelor's,m,other,1,30,,1,0,55,0,131008
11542,Technology,region_7,Master's & above,f,other,2,42,3,12,0,82,0,134257
